article_id,manual_label_id,label,user_id_hash,sample_method,source,publication_timestamp,target_entity,full_text_available,existing_split,historical_exposure_status,historical_test_120_membership,active_test_148_membership,r5b_153_membership,normalized_title_hash,combined_text_hash,normalized_url_hash,text_length
516,851,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6c7f17407549f59331ed7fc3894bb27b6a63900b14600a854210734126269242,,264
1189,211,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,50a0f658ddb798f917b7c16f5f076498865755e90db06d7bdf9b46290565787c,,264
703,486,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,68c0849b33525c336221c2134ccf059ea579d32331bf229e2a69f3bd9d1543eb,,279
437,261,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,af987e3d018582d0c76819965210cdd0da1c68195780234adfb3c1012ba007cd,,371
1414,12,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d9400121fd3e085d9784b919564a4713886e2885f72b432796529bfeb7a9c044,,390
1183,20,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a5d4cf6eded5f8b391f79d6c8bfd388502e27f97dc3ca4e21283b687468a1907,,228
1280,540,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,86d397cdde922ac3e044d99ba24b486fa31e5f724469da4f4f3fe73071a7695c,,297
1201,166,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8633b8dcc1beba1e46635fe1fc2fe69cf2b3430a45eb42266516334e63f10227,,207
1617,379,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6bd94956b0983802d50749765e35fc0fb740741705091024729bb4027799622b,,243
1590,380,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a85e72e3e7209b9d9f59a6e5540b81bca0241abdf0a1e10218ed2de01068bc51,,333
711,310,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e4cb9f6f7e2e033437262a7c821323a0351d60a0573ddf025ae7f8c8eaef0cf9,,216
1023,326,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9bc2fe796a0da6e79691e1bdfa970bd0285832d35d76c9195fe1434c2183f6a0,,231
407,249,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c9f29ecf095d168c2bad3dabe014be4d31912fd67abea1b938fe37f0ea831b46,,240
618,533,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7b23bd4b22351bbd4a18c38000f561b2afb3ea62e9da322df429492f6ead28b6,,291
758,956,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,88b4c0b9201f1e6c2736931b36a6b1e7707ff9a99d164987f7021be91e81ab26,,312
1546,103,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,27d93f3ac60815ba9eb89a7caec6f268359b3eba9a7e326df57e8543fbe0aa0d,,222
401,793,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,29d2f18b07eb5f468e2e24a85f98e9fe8771b95e36eb0a99ba7ffcd600f6bd32,,162
1457,101,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2303e8b80ccd1e72face4f4d027c5e7d134db0524097df8c8d4437145356718d,,123
335,631,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8cb1546b1bedbee4cbf0e37f3a263e8d20aaf9aca4f3608e74b5409119b6df98,,402
125,64,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6dd89690c7481fc72bdf2555d480cb7c85d33184c6fd1068f02b3b86ca5408a7,,222
1573,94,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1bff686b99615126c28b1b90d0cbc7b1f14295ad7fa95e024b0c729d822cba79,,270
230,607,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,de9f2670b09ea8951760910844c25013b571855c1070533ab4d6497e5c842355,,382
908,97,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c5bf70801946ba056769a14a742a5f19b43b0dc8d36d6e6e1008fac572733272,,368
425,820,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ef61d4ae077967e73a6242d7055add044c33083e5863ac491c64c507a8c0adde,,288
975,17,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8dbae4a3b403447198c9c0ba4b2074e7c2e4b287bb370a71034c42b9efd0c964,,285
945,476,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,91680f763a40ddccc50ad12f39a320dd779c12815d7160d9442bf7cf4e7b7338,,372
1662,895,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7113d1c245d6ad7366a7a2f43a66b192c8896e90cb5b67081fcc7815d8917d22,,305
1072,58,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,56a267e745f1fad8f85dc7f58061ea3de01978b2222836831a3a42976b4d5afd,,195
1276,613,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d38bb2a24bd3dd58c10454c1307b6b9ceb71d621ca284e41790181ffdb3524b2,,207
1848,804,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9d63527379f25f4c00b050f5d06fe4e7ed381c39ccc60512959590d894e5134c,,270
737,305,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,95d4b7e1dbe5cb75010c23722dde1570ad8519a2ab7411c38c23c7e129268e51,,369
1889,930,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,421642e46bae3e3838200544ffb5e1b32a635cb2b0649578e9d0a43cb901cf2e,,267
684,802,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,88e6199643b671d2afae25e22ed4352f9202df60e5424eb2b1fa562fbc3b3c28,,255
1717,894,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b1fef65f97b491c48615e8bfd603f4dc6e6c2cd1df8fb5b61ed93ffaf5b803f6,,294
1641,226,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7204267ffef4fe1206457fecfb1029d4145f735d8587aa4689fdfb67e19b2bd2,,348
1145,487,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2257729a1f9b028e3009e41ea6fb2f4075f5841ffec01520956bb682ec7d3a79,,231
709,214,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5ccdbc4b8ec3b601d79494ace421ec83688a8adb69ef1d5a895d58352cb62342,,285
689,162,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8d2be4fd39231dd6558510e33073ba1afe0290598f86cd1c09a250d835a03c9d,,288
143,448,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bb7da5c44d062e7e53510f5a2ee28663b8210bbc1d18cd8dc324f403910e0fb9,,341
1449,320,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f8fe41ed1b9be6e75f63a9e6f0fbbe0c66e0d89c9e565e36accb02ab9a52e878,,177
1862,923,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fda6809ee9d3d006c3662357848907aa478d9792a098f91308d66fa770204b11,,210
223,650,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6d2194e151b678dfb45096290e47d7cc2f7c07c78c3a037aae06a6abd781542d,,380
1063,679,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,36186b699e8165181211c3e53ec3530f4604e16ad093f6ae5c779ea9b994fe6c,,132
713,318,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1e31e0899fe8bbf70e93a975447b6397f2637bbc5c62344bef1a3486b5ff22fb,,393
1223,520,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d1126ae444ff35e5306de60a1ff7bd666c2a03dcde4ec9ae7ba8b5a7aab483e1,,255
580,136,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cbd62d94934e95e67433a3b1637b973b93da49690d7c58d36a9f303d8389122b,,411
1040,398,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a6d4dc9c55ee03a432ec126f3e5a83b9be8607cc523eb8269f88f4dd0ae0a50b,,352
1278,191,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9870602e58a1668d7f5dd87bbd2279a372c137b47606fc9b417dd09150f743f6,,261
1253,779,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4fca18d44599e06aaa655bf9ea4780c2d7fdb721b56ed775cbc439d904d83a8b,,511
379,883,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77b65bc955f1ef4fe1ddab85eb8896de43933239dc8071b4d02489d185272843,,303
475,192,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a402e07cad1472313f00086268cecda52d491d25cbc73f142f97cc75722f0225,,201
1660,760,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4027fdfb0ad0434a4da2eaa03d3fee80261893de5df98ef524da153d592d346e,,279
1893,888,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cf5adf3307aa67f40928580b60acc08d9df31e314753d2c19ed52f596cf5cf22,,241
601,846,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9278b4260e3a84bde9ed60442f013673064433ddfc69de98c848984e78fe64c4,,195
296,373,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fc4fc6c82b9d3566a0f85dcd3683c4db5006e3f54349e0b14a36a4f5a63a8b21,,152
1661,870,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,29e2e860bd3690126c2e7d1bd386a5997c9e98876b737b6db427b4e477c3680e,,380
414,112,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,22702abd32c0dd0053bdbeae0f704f046b7524ce80c07ef740ee8282a3b61d49,,195
14,689,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fe9bf4f35c8da0c1ae3897b3305690a3fa13c54632cd7549c52e69454bff0b68,,226
1646,306,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,048eb2246433c7f229012e7c113299b751db7fce80f30234310ceaed20bca1e0,,348
1168,341,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c4bebd36bf7a516f3545d63476e5dd703b4fe7d57558d6dedef214474e0d4fb9,,207
166,627,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a15ca7f20d56ec4d4961e1e728a5cc0150921d947de5edcae64600fc64d63cf9,,237
147,699,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a73411beb2f54be8d395c21dca805199d8ec5a0a7127a83ae805faff137a815e,,183
1119,106,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,beb6a9d72dbc20ce3604812e71974ade1d6c8abe938e5c352f909506ee95ea99,,128
1268,687,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9da0c9b5efc6d481115f964285966e37651f9a7e149c863b42c35ae42002c9dd,,348
109,257,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,928166b933f131f60f20cb39b1743fd512959cd5d91216b4a369e019c961883c,,234
712,258,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,eb2a511574aa3edc1dd41cc3e3f99107ab7b0050e54a478f92d4174f2ef1dff8,,294
1625,539,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d1ef4999d2cac595fce6d974acbc4b96b51c2e70dc1880c8dde9d564870d23c0,,300
1521,419,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1ffddc9be12825a51c8fbef58c252789a88ae7391ff1dfc27dd35472b58b4e56,,234
755,703,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,642cf2529895c1d3abcab310bbd2b34da561d3027a3b8231e6457cffc54e89d6,,219
417,573,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,231e16548d2d8c0fde47e1b62b2ca36b2dd5508821cb527e44e24e8bc0e2ad8d,,381
539,309,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,797b1836918ff2b8fa6d6938700682b99de87d9484505eddb7537016641a17da,,255
674,389,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e9a5a969f05ac90dbf8751e579faafdac66c20d4b523e13b1b49834282fde828,,351
603,260,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0fc42d046727115e0a5ce28cde0e84f1fe47c81b58a9512561a9dcdbf558c12e,,246
485,770,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,926f63ebf9e5cf75f1baae09e5288d264e5795560bf4b2d83b52246c10cab469,,192
254,83,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ded4774c966f7e4f032921b0c0e105963a20f33996de9fe9eaa2faf431f70913,,207
309,555,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f1c486fda811e98fdb9e63c9b1879bcf60edec823e0086bee5199f6ce3fce354,,234
1308,19,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,819ea87505b7ac7442be8a3c35dddd2421cdfc89017781095fb9b45e5ae0c983,,309
1342,463,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,420701b477a76f5024ca56f02c499efb5b8a626d4ec1d00688172f53ffa51c31,,207
1606,278,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,665516a2351c0256f8b4458f3874ac22e7b6414edaeaf3d1d65fed866087d580,,324
1425,161,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,06c5e3b716b40b3f85622a6ce9b5b6edadc763942dc590a8055ebafd8fbb2790,,243
501,962,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4b9599911b64227cdd82b005e13af9bfcbc57b76663656206906c0fd03c1f4ef,,243
903,353,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c79abbee19658d3b381daf5e381a43dd5629ef5faeb80b071ac9a67e4a3ea75e,,300
573,335,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,52af2768e487589752fcb4ab8c5ef5a5b26eb8c54c45731b0ac42657b53e7411,,234
219,695,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9acc01f965bc06e4b09b895395462208932c472c83bb0df3c954cae17ff71be4,,276
22,16,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1ce88de890403a205bbec9dc5cb1fca0cf906a751e3764f9ce7bd95401fdced8,,208
91,321,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b640ff29ea05c586ce74d5156addfa9f8e4f3fc1e58e6de97a61a5f7e4c6b492,,202
1844,838,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,348cf46ee86486cdbe77b05aadd49563f34e404a8b204f82e4cef0d978829d5e,,195
1150,289,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6a809b1dd8b635bd1c94eff89996118d3988e907f0c7e77e77300ea20c55e076,,342
863,598,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cae46dc6c197982c0f2c545fc84916b141ac0d1efd1e96540a9bf6eb26d70b1a,,359
518,188,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,abde82e112f21a20af86054eaf5c53e37b70c17ee086045e84110fbb811ba03a,,159
490,128,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e58ffc302ab3f6e03cbd82539f7a776fad5e5e92d461f30dab83aa42a17c167d,,256
1371,570,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,804f2c22a86b4ce13fd2917a2adea692f56bfcee9fca392415ce2b32cc85148f,,189
1531,470,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fe4a2c736c73a3af4239d15bbd88b2e60b7cb079798380b4fd1c15e1b06f200b,,194
602,637,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,462c0d78233e2b50c1da5f752c1b7b49cf725bc45601a79cff9726e265f0d387,,270
1364,397,negative,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d53b585445f7689f4fed5601f78a9c1c13c29b321ed75874b3a9a9d1b05ca902,,243
146,709,positive,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,r5b_153,unknown,False,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2e8082a87318b161aaef8f3ba9204604b5dd7b6aceab6a80a9b462afa9af1330,,229
778,13,neutral,d4735e3a265e16ee,legacy_hard_case,,,,False,active_train,no_known_test_exposure,unknown,False,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9e9be1d249e545bda4ec976fa02c1d739cc0b74100ab6056a318f717e724b121,,243
