article_id,manual_label_id,label,user_id_hash,sample_method,source,publication_timestamp,canonical_target_entity,target_entity_source,full_text_available,existing_split,historical_exposure_status,historical_test_120_membership,active_test_148_membership,r5b_153_membership,normalized_title_hash,combined_text_hash,normalized_url_hash,text_length,has_required_text
229,1262,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-11 07:00:00,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,2d05d867f890a511dde1a96f2ee0329baa6f225ae7d89ebd81d3bca4b43f029f,10a2fff8f15d895bfba4334cf48ffe96b7682b731a888663365d6550f916c4a1,db7dd2063e1659f087a436cdd91702ebb5e649405bdf869779c5be416fd82af6,153,True
230,607,negative,d4735e3a265e16ee,legacy_hard_case,business_site_search,2026-03-27 05:55:00,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,14d02432ab7d17a0b3687179119205b59ee263e0450a7883a170b12f13d73114,39d6198f72e7a31b9cfd0058ddcf0c40db9255a08e0d55fbbf4adb3964ebf62f,fd85fa1655eef354bf5f0f24dbfc490246a65494df919f4fc6b266b42abcacb0,689,True
231,1010,neutral,d4735e3a265e16ee,representative_random,business_site_search,2026-03-18 19:10:00,BBRI,stock_code,False,,no_known_test_exposure,unknown,False,False,3770d8caf051331b5e26aa1e9ae24353304da3139e8b01818f4de37a108ab365,7dcd764fbdf99ea66597081d2704b9d269a9a2a30a819eab53435dcbd333c8f2,e0032fdb7ed1da6538e914db4159f0d276477555f172e2586c5b246dcd49eb3c,555,True
232,76,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-20 12:26:32,BMRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,c28b1119f6b18bbc448981ee1ef8eac9887564c01b41e19092fa602b6a066bdd,708ba80a3ddd9fc6aa4e101e826a76b14dfa9d32363753eb6e93b8d260f7d0fd,80fd531ceb94f65593b0b20c9e6d613f5b03df493d4f95bc9b8ce623a2596a59,276,True
233,1680,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-17 16:02:47,BMRI,stock_code,False,,no_known_test_exposure,unknown,False,False,ab79af2ce26c867897b38b1f18f391a4674578fad4052045a5e00addca8c6663,ee351977c27fd0c8d9a3046a4078d93e0ddbe20dfe31f399590d5bc3775706e0,7db28f08a375b99b62c2dcf1d4b5017f9ade47d4dc2805bd92c5a7022f6c8d5d,249,True
234,1308,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-16 09:26:52,BMRI,stock_code,False,,no_known_test_exposure,unknown,False,False,8859e8d0f02c1f1c80923e7b8be9e42b2e0715bd1ff2f5438c6e8eee04ccad2b,2982d3361a677c1988088432603d0ca90c07afdfa7b540376311b5f9647e7f95,e85102f56a12f4fcd2cd873571e60a7ac856ac320edfc4d6fedbb5be37f378a8,279,True
235,789,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-05 03:11:00,BMRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,0fb48b647115a455ee590fab4f5298e4e7730f93d6dfb8382620177288d83886,478861c8cc199520ad67f7b34621ccbb240282f64222bb0160c1904fa3eba7b4,f449e9fd032ab8e4a5d645d52ce993a184eec52ff3d425b5caeb1b93eab27703,261,True
236,294,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-04 07:00:00,BMRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,ab3406468d5cbaf79f866c66036d4e1dc864d4efdff7591b9393d88978bde765,8264061037adbac57a40c895f5b2a40254df762a884d69003f805260cde835a3,d44151e348554a009e4ae6ff9c2510808871a5ce64dad0eaf30356cf47cf876e,333,True
237,1498,neutral,d4735e3a265e16ee,representative_random,business_site_search,2026-06-22 11:19:16,BMRI,stock_code,False,,no_known_test_exposure,unknown,False,False,fd1a0e07bc3599e5e9eb3fc26fc9cda5d5cc739b531e4e1447ab4048b8b70bbb,ad35730cad43213d26a85dfd8a66c7897f3ad5afa39152ac83d8e47b0b54072b,6e07eb4ba12c3dd4186bb4a1faa1dcaf6b4ac686545804148c669a5187055c30,151,True
238,344,negative,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-03-08 08:00:00,INDF,stock_code,False,active_test_148,active_test_148,unknown,True,False,81b3cb635ccaf3f6befcd55c0959bed4e646dc4c48d002a399cf849abcc05c52,39876cce46a661e4e8b4d42f425ca89279b9ddc9ae4b873d04f2c0617fedb8ac,6dbace784a8bee38a7dd59ed6133880cb82dd590663a81f4adafff34e12d21bb,384,True
239,1146,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-03-30 07:00:00,GOTO,stock_code,False,,no_known_test_exposure,unknown,False,False,01a3026daca1b9969301f0b9460d604f711349ebf8cc6f29aed7ac53bd2ce8f4,51164491d7a7ede026418d41cb38f4f91f5e1a73ce2d75dafaa91fcc97873082,bb11d6fe594beec41889d23e2ebf1d46f110db03aabb26a6f05838a4d3fe3f8a,162,True
240,243,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-02 17:19:42,GOTO,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,0e5c478f48680e95d6994d91202d7e1a608caf97f1ec76eb040c2b3d55a5998a,aea6ae5876ce6dbb0c94c4fa5d0a3a2e1107d77ef7ee46a5c199a00b8c6a6cd1,cf713691284c2f3b43c18b0963e632cf13fb9723d892e549fd87527e4301c403,240,True
241,1732,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-12 16:07:55,ICBP,stock_code,False,,no_known_test_exposure,unknown,False,False,26545c0a163a12cd11adc8db8d7e6c08f4cbddbe482a5e311413226d874d1ea1,8480898c01e73cfa3732b8141920586a770a69515c600be82f68939d932ae42c,5c2eb2e3553dc8a5563fb76c890fc3754070e3aa1b3165390a0ebf1f16b4896c,330,True
242,1007,neutral,d4735e3a265e16ee,representative_random,business_site_search,2026-07-20 14:51:10,DEWA,stock_code,False,,no_known_test_exposure,unknown,False,False,6b291b4756458a2c17fcce3bc6ba53bdf981795c27a88de472df069fe6cc5929,e2a7fa2b71f459bd8dd25d9cda7a8ad03f0fc30301c933ecf475546685573792,d463869bc8d40e14db219bc14d4576f62f13f1385990d66a4c499a07432a9e57,128,True
243,421,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-20 15:51:00,ASII,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,1b1ee34c315971780b68a4e53f789ad9f2fbeae7ef3a495afd79b25ef556dda3,687fdb349b08c54e8c5fbddf449aee55f13165b97e4ee9bb3b88591ead8ecf39,a58481a18cb79d93b9ad2860de62ebc643841006ea7146e9c9dc4e5c6af10e91,327,True
244,287,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-21 17:15:04,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,06d897878a4746cfdd6b6afd70dea8565513b0b62c6d39a2e7dbdc08a53a51fa,0242abe5c6db45410b9f82b7838ffa2f5dfed963e98a38cb2e2217d0820f0598,4581c2f096b416b8496b5db896b27722ac1ed1487a9a9f7828015d41ec831d7d,345,True
245,1245,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-22 07:00:00,BUMI,stock_code,False,,no_known_test_exposure,unknown,False,False,a925ba1e0552c56170ef53c6f5c454f908a494eaaade21584b901724fb29a7dc,7cfa4e85e9100a99fd2535e3ebb323ba3e13f137c812bb360e5d39706040204e,c642d9edea7a4df00db059ba623af27f15ae31ede3976e3802bb757803ebcccf,129,True
246,1724,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-09 07:00:00,BUMI,stock_code,False,,no_known_test_exposure,unknown,False,False,9931d0c8d59a914d447fa891ba92cf719845d684d4d571af8cd3726a56ee00d1,50a91d0b598e627e9721d878ad04ee2bd2617c4bd9b21137c1ce3a29d484205a,d3e828ad17c7cf9127dc7470a4144e5af975ffe14f5844d101b95ffa533506b4,219,True
247,784,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-21 09:08:35,UNVR,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,9889400e19b2bed84bd9ce82eb784a402e84e1d97241fc3367528a7f7e00bd29,cdaf4c7fbf01456bca245d77fd3874739e9102221f1e7a8a77a63ef653609ac6,b2e31d96e7e433b4a07710a5cae7b85dfb924f3c3418d00401e2bece69a35d46,225,True
248,1827,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-15 07:00:00,BBCA,stock_code,False,,no_known_test_exposure,unknown,False,False,0c2d3bf408561ebef5422ec2458b5ef8d258c31f554e29561df3c3e2a99b767a,31cc44e0fd542a3c8d8fce537cb602cbdf89fcff89711cfc558901311f86a43e,302278f0f34313f6ce35147db85b2b10b0a92cff0ac9d5e61a6d681692a47df9,264,True
249,1041,neutral,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-22 07:00:00,BBCA,stock_code,False,,no_known_test_exposure,unknown,False,False,6a4bac69cb89f55b896675d162e43bcd875c053ab49e1803cb19b490b10e51dd,a2488d65a2eb75b5f488d5c5c5865841147079a8bce1deaf3ca1fe9c3d262c37,04baae0b1b3c8feb15306972c5f404459aaf46484682d30975d402b63fd40ebf,432,True
250,277,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-19 16:01:06,BBCA,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,d20c19ae6037d5c3c16c7f940de6429236e85ac370d43be330cf2d66c10d2cf6,7ad2b8f6189b858843a89927eff1806b33a7a7d511139a09b15307b31962b707,a55d2d50bba9af124e4a2fb55cbc8cc9594ea14d1f605d019df42e57c5d1bc8f,222,True
251,867,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-13 09:59:45,BBCA,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,e0ef8c67bc7a41f55926696e45beec2dbce0820a4e79c44a846fd083ec39f1ba,7ae5e79b1eb2751f8c42e4588c4f72725268e205ab10d8731d688d2512cd6393,1a9ff9fcbb8e1806b527abd93245a6812e7059ddcd4394b190302a1e4186e46b,249,True
252,1026,positive,d4735e3a265e16ee,representative_random,google_news_rss,2026-04-21 19:10:49,BBCA,stock_code,False,,no_known_test_exposure,unknown,False,False,ac3c83e5b1529b295cd8c5af7862563a5386c0bcc585e124bc811a31795b6d01,778a04178f566cefafb7b8cb6dbbc1f2cdcb4c3caa02ed55d4828ac84bcbcd65,b7d77badc5a36123456f15b0ab4fd1c2053e4a65217115396194c48bd3b640bc,255,True
253,544,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-12 07:00:00,TLKM,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,a7fc974cdf9d951bb2cc8929f057eb356d9a4169954a008a5ff0c60aac682e25,63f4d32dbf022501262aacc66057a897e1bfccb16a7ac169e08a2235b9c275a2,4e1d8aeb819d94332d297ab1dcffe2e06a23dd21b9155c90a40c2a55da0d17f6,243,True
254,83,neutral,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-07 17:01:10,TLKM,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,76d2327bd905364f7ac312da0e9b052c7858f2733fe2e4f89d7a1bd20fa23756,f3e3528ac52bf1cc356b142ca50a7bbaa6e6a5f8423731da5b3b927e97e59dde,bea038276485cb7500b9ee37dd322c8f8ce38b4b737ef8240f0342c2b96e4363,210,True
255,1028,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-04-22 06:20:03,,missing,False,,no_known_test_exposure,unknown,False,False,81a3997af9d53390411c3812d3e4454ad76b2a0576ff57b8b97e0186d497f954,0c02f7a1be63bdc13df12651a61ebca976c9fb5587915f7b11490c9099455228,4e8c1a18ce35b6e6f02beee95e133b9036bf2fdc824692690b0676c4da7b0d7b,316,True
256,1137,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-04-21 19:45:00,,missing,False,,no_known_test_exposure,unknown,False,False,8b521f259e8824a35f158acf09843bfb20dbb321de2c8b7daf0577d3749c668a,747b08ae0cb8573bac7f42a31240e91847fe12b16ef7f268ffdd12630858a11c,aafca0fbb8ccef382da621283d6ab628d1018ed971d7853951314f6cf876d1c9,301,True
257,1230,neutral,d4735e3a265e16ee,representative_random,rss_local,2026-04-21 18:55:00,,missing,False,,no_known_test_exposure,unknown,False,False,e6445911bad13824222482211e52947db7bb471155ce41eeadf26f15d3a63157,e5df0b153557d0140e856e74246c4f71bd9c2b4886a323fd040dd5a2c74bcbe4,3646eade0e79cd270fa4f4714240168f407d99d0ff9803c3318e8fda38431e1b,231,True
258,480,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-04-21 18:40:00,,missing,False,active_train,no_known_test_exposure,unknown,False,False,bb577256c61be398906cd3d85cf80d398122efad217a69dcc41246130858f456,efc3301117df6eda9d978fdcd2146769986675a4cc6f8b425b711dc4f7c8e4e2,036666428055acac99497e3f71f908ea866c981b28e1cfb478537a17b157e7a8,241,True
259,395,positive,d4735e3a265e16ee,legacy_hard_case,google_news_rss,2026-04-22 01:44:12,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,6596b1ba1bf43cebe6d3f7089e7da3373355e2e26bdc244e680100ed07dc5d1c,68d8cc98e2ef20982a4f26c650edd7c756f64b20987a76bb094cfbd2421d849f,b2aa6146f3d984b49cddf15763a696154a6959296824cc7fed315b3f2ed8d799,258,True
260,159,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-04-22 08:43:20,BUMI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,4788c2b022a73ba068371aa85bbcf70e04168c556972cd3ec881c24babc48b5d,0563ea96a9b885e29b86dd7416aed0c5e69fcf7f3a214529cac4571033bf1046,e9757b411edc3673c0b90b5cd930062dc61c73eea4cc21343b90beb1e6972300,360,True
261,351,neutral,d4735e3a265e16ee,legacy_hard_case,rss_local,2026-04-22 08:45:12,,missing,False,active_validation,no_known_test_exposure,unknown,False,False,47918d5b9d75bc059d1115b4fb3d60f0c9337d790a16d69f89228525af7a195e,12ea44bb6f72a9ed833c91393f9e845ec758ee1e68e80faeaf6b163d889a93b3,1bd9523692d0839b914d072cd688ab9789b3ffd2b34f58ace4cd4cadfa1201a6,369,True
262,987,neutral,d4735e3a265e16ee,legacy_hard_case,ojk_rss,2025-12-30 00:00:00,,missing,True,active_train,no_known_test_exposure,unknown,False,False,db938d4d1c4afbb9aba057b1127d018d2ea83163364cfcd23ffac14d210c00a3,920d5ccf05794a6efc958958e5ed3a9022603018ca5e33d2a4eb2c40b5f67fe0,a8f0e0d43dbef59572aa2a3c11ebf2e2c11f4b67c65ff0a5c5ffa18fc8a3880f,348,True
263,1493,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-22 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,7db1a9f609025dd20bc06abb3cddabe41b5097b46fc5a8d736f45cbb37c04eb9,7ccb29f46aeed181447c83c6d2fab7bcb4278b04f2ccbbe4c31dd3c149fd69e0,550ec429c7f4f05ccfb48769d190311d9d99e0606f5606ed0bb8027d21f8089d,564,True
264,1552,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-11-13 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,d0c7f44540bb5ebd25c7e7a3537f6241e2280e72e63d510375495a702da05470,320cb82fd89b65a769e5346172b5d777b84a8bf06a7c39f5abe68c3ec1bcd639,a8e19905981fbe1db0adba826aa5f0219f7ed2965846eb3f7af23f67abe8bd32,638,True
265,1375,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-23 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,bc10fd887280cf556f2b75696ccea92f02133062ad060d0cdecd2e1fb1be7e66,05cb45b5d926c46c5082af2a5319e34cfe5a9c23a98182964bb2fafabc479f5f,6bbee399a8cb7e265d198080b75b53678bb4708ff1c16e9449cb4bbb9b16b732,466,True
266,1327,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2026-04-25 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,40465b3c3151513b9d63189e0e97c117240299661a78b04ea3e62dbc7eb495d8,c1d0cd05eacf2e673b8a25fb8cf6c4c02ef207831f0ecbd41f32e90692e2639c,f3c8f98b878c6f2386e6a2c67ae7f6c5eccc20958b9615bf51c9764a8ed17524,538,True
267,1363,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-11-03 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,35ee9cfb9565ef0647bf1c220c12694891bb075ca88273873bca2bdb8ccdd87d,26d3ada7ceb5b0523838137dec5cd9db1175e52ddfa89760ded892912d652be4,9b85ab826d5302a7871d86415404fdeeabba6d3ec717d7c13df6e00e6b3c9798,484,True
268,1759,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-14 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,483199c897e5aaf2f5451f97cda60476a8b5d906773f29b5fc00ea007f421b0c,e8f1f21e3fb006a09ba7ef641ae150d8cd927abd0432df8d2b0304a6d1acc6e5,6662b2e6120bca680ea67f8f8b6ac7b72d671c1bf91cf457169cbe7eabd67570,587,True
269,1427,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2026-04-21 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,4c9afd32c3f291a3474663d035ccf0ea9d3d4943897df5cc56917fde14360bc0,9ff8a18b7f7cfd146b3ace22d50189ffd7439343c24de9792934dbe2a17956bb,d6f0562e14ccd19b1765e1ad7dbe6a4b05bc1210caf0dda2db9c3ee8725d9abb,500,True
270,564,neutral,d4735e3a265e16ee,legacy_hard_case,ojk_rss,2025-12-24 00:00:00,,missing,True,active_train,no_known_test_exposure,unknown,False,False,6a5527eef1ade14fbd580ea40a54c8da9287b6ce5dead58eac88e64455f3ff7b,e082acd0e8c0c7cf287ce95dd4b94570ab7bfa7251aed33a30822615003208e0,bca05f269a43f2ee7e92156d7c10a3f3a1cd8eff51ca12d550d97ac4691638dd,565,True
271,1298,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-19 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,d15b0145bcb116fdde5fa0b08d7eed251216c529ce776d0a8c928ae7a79d3cbd,82fbbe289a7a1afff7a2878f2d7c2c2378ba1ddbb42c87f6ec9a8d26aa7bdccd,91b3f354f6320ee6fd4df46f14608250699c392f8b3e9f780cfe974f1d21219b,382,True
272,1074,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-16 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,78e6c84df34c75535d4157a162e85741f1a9560f40c51418e7a222c28ff30450,03d16e0aef71d2ce5f2005c19cb63d75aacf672142b3e74d6bc8ab19dab00754,782ec19724ef5780225e6ecacb963d591d822d82f17aec75b989caf43d501080,389,True
273,666,neutral,d4735e3a265e16ee,legacy_hard_case,ojk_rss,2025-12-11 00:00:00,,missing,True,active_train,no_known_test_exposure,unknown,False,False,265a96435c8c99368ee17fe102a7331979def36314361488c955db12e883c51f,213a71ed0cbda8576e8c876920ab1fa898781c442a7921b2408a09f50281ee3a,59fa5b38237c90145cceaac47d501e02c409e4559ce6a76ee4eeeda2dbb960d8,525,True
274,1633,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-05 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,5841761b8e0f255d87c6a2fb66d2492f6408677226008de1b766365dc2044173,771d85985259465d76029ac78d3e3bc3019e43316c5eab44b090dfe8f8528528,190779f63aad2f7448c28ad8811173421e0c0ec01613da0f46a28089908e92e6,558,True
275,1776,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-04 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,5b2e79ab3802037badae4cb5d4909ca2f293ecd4141e8f6b0b64b9ee5fe020a6,f84b4f5d2fc08140112d8ad3f3d00caf3364244b2863a3fa1018aaba16dcf596,99e223b1c83517696e5ceee64bdff215ebfafaa688e22d0ba20e49eec7c86195,511,True
276,1191,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-04 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,2dd0e2d563601e5333b45144a35aaafe1e2a9bbbb2649bf827bc90ed18e95c6b,b43bbcc5eaf751421f9874776ce939e9e18f8af011172b67130c547c9f00be29,35ccba8aa266649cedf6ba7e57d8627f749bae16757290aa656f63990c28f65b,576,True
277,1209,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-12-03 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,43b234511d93d9e0294224188af9eca02d3ebdbbcec0f92def74e9f5b21a3b6e,1a016e263ccb5c056eebe111dd96398cbf975f22599b972aaf68fddded8946a7,03d654d4c67ff9daf4022b784ef0cfa0a342d81bd5aa2f8537196b46ca646f51,527,True
278,1277,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-11-19 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,85913a4b49625b1044fe6dfce3d690b400bf031dde850c27174baa00d101ae76,4c7becc379d1e77b3c0c40c916aeac977651de6ae997fc966f1696fefeade58f,926879edb33e522f07d84792fd6ee638c1ed5c0e584b1fff810fa4b62e5a8497,346,True
279,1072,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-11-18 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,e9ff3f39c768cbd20e812906bc9d5bfb90f613160ea0560105cdf01e0f3a5b8f,536a1fd6806e5ebc6d6cfe2e53317b7093028ef668755386d453d620189872e7,1fc719d02a14b56b46b7f5ac5baaef831e48aaad02b4f34b07ed22aba823a177,469,True
280,1149,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-11-10 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,b05435a51c04b07faeff9e9f46f5d46f29e76261638d5002c6b7c626dabfd4be,328e55188772452435133ae484cea6cf1d501895e752abe4a47aa30a6f2079af,0a031da679f48a810c95b86281e9e7138e7c05a1e8bf80b30f55fc3287c9cb26,384,True
281,1420,positive,d4735e3a265e16ee,representative_random,ojk_rss,2025-11-04 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,217cf6df98030a682029b33486b2a5d7b2bb01c07252360aad0562e7d6123bff,a91938d3872d54657f5fb509ffcbe64c59c781b5bf478a6b00f2b3dd730adef6,12dd3e685ff474d884447f9c49974e6e75a592ddc663e899316b407a71a04de8,584,True
282,1140,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-31 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,0f7c21892922d3bfd69b9e7ff263d06416a6af6b309a6e2a1633732c3b3c9530,d409c14b1257af80471af1319bd3afcc848db3e2822a6f03cd714d2b1abdcab8,db23cff5907a305da7a96ed3c75868d443357f32ad45410ba5c36a52ad50e08f,504,True
283,1058,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-21 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,ab702fd5c3f185365587b1442259c52e16db4ba1f61a19917bdda6be6f93902d,1c66b2066342fcfa74511ee61eac22bf57d72efd733eb6df9f1abd981252bce7,284e2696f2132ebbf5d14ba5162a67f0debbf62284a67c61154371568ce5ea32,545,True
284,1193,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-09 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,862da9bca557947432ace087284697c98fe4771bd990a9d333556818a592f76b,424237625f4ebe3cedeb82ae4b97a1914d7515321d3ac1a12c063b73f8203e57,84c374d81e7b09272bc564a81958a178ed30b7a9b7dc0b42eee84682ff124469,533,True
285,1283,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-06 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,4b7217c1b87ab98b1383f40af5c766e4d7d71dc7809472c6d30182a7d0f0b862,8e70fb4e4b6582296f98a656e963ac6b1f29efef7e1c4dbc1f7951bfcb08c4eb,e7a61e55ab4cdd243741ef2f7b28000b163f7a6360bb1238701913887949c773,639,True
286,1082,neutral,d4735e3a265e16ee,representative_random,ojk_rss,2025-10-03 00:00:00,,missing,True,,no_known_test_exposure,unknown,False,False,a4bfb87b4f7ed27ac568745f4190d87f73567ca682e2f1ebc39638b4a612608c,f49fec550a4481812f1bf14de2a3f896483d192c2116dab8581d70c36fbece12,02cca33c4e4c859ca484e5bd458b9e8a8b1d88d9cb3233c04dcd4eed2cf96b3b,537,True
287,24,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-01 20:22:40,,missing,False,active_train,no_known_test_exposure,unknown,False,False,abe771ccbf839627355c459c3478f228c503f46c8533d353fe1e9fd53598ff00,84a50ce830cd9071f6a6237ddadc482de512b698522fa13449a42816c514c2d3,31131c5ba5e92bfbdfb88f2dd5e8093ce5f7c90ad8ac95eff4240b390c43b3ee,381,True
288,500,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-24 00:18:40,,missing,False,active_train,no_known_test_exposure,unknown,False,False,f831fc11c0dd8acbf1be621f3f7b7b6d6bebb055c8a5c97d6f71b2a1d0f41b96,b16f530bfe553f347f5bc243f67769742b9d6dd1f9907cf0d0391e58574f2c4f,6009282c88a4945c245b1ed2b0b1475648cbad806e3a8eed26a1b54260d1fd38,534,True
289,109,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-20 22:45:44,BBRI,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,ec7cc905fd3e48d66f7071614a80c751aa48bd42428baf7a25594ce131f07de5,cc6cb525574266d91f61e5f61d837843779a0b9f8c05499a568927fd1ac8bc9c,23d7f9521fae14e36a9379dd577a54076f5407773ff2d59b4bc0ff790b18b917,604,True
290,532,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-09 15:56:01,,missing,False,active_train,no_known_test_exposure,unknown,False,False,564afe216a2cc07040a815e623cf3363433ba493d8c59f6463019721726f3008,90bd17c584202679f3a80946ce4e978d798266d3c8f8d76f863fc7a8f5fa8fea,8a87095e8405914d50fcae0895cc95aaed81331d3392750d210e16c6cd04815c,594,True
291,208,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-03 04:01:30,BBRI,stock_code,False,active_test_148,active_test_148,unknown,True,False,7636e91670ba2d6dca72d21087248d0856a13ccbccfb9d622e19da7e2f23c362,a784e5f3078f485a56fafa3d996efa02dbcdbe858a092fc22840630bb47f8774,e119444508209d3e8fb54537c38527fee8fe39073df9f7ae1d027c06bc89a41c,359,True
292,205,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-02 20:45:55,,missing,False,active_train,no_known_test_exposure,unknown,False,False,4d3dddb7a1a966655dd50825a24463ff00e73f76f7507990f48c26aa797ea2fe,0952da35c47f921c1ec39ee08ce311170853ef52fa64c7abcf6cdb749bf5aa7e,65764b51c768a1cea09f30c0168e95d08b2395b270300f0b2410075a7ebd0893,367,True
293,645,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-24 09:30:28,ASII,stock_code,False,active_train,no_known_test_exposure,unknown,False,False,88ca000193500295cf1306bdc0d760b5db5cc498bb932038eb65cb1994d693c5,3b1c0e68dd4a6858669f043bd9e67748264078e07c1e406f9508da07b7d1b950,5da33a3ec1a4404d287472749e33641c09cb61ae41ad010ff004cb6b163ba85e,296,True
294,89,neutral,d4735e3a265e16ee,legacy_hard_case,newsapi,2026-04-24 08:00:15,ASII,stock_code,False,active_validation,no_known_test_exposure,unknown,False,False,97af0b05c0648d7ac95ef217f16d64f2f9f4b040892da91dfc9a8ba82baf0acc,cfbca3bad6fb1dcbb8d5ee7b3dc7ef641bb94f4beec3f304f0edfb4355c39428,e3d46ec2b859b02660b97ec2a5c07087d6828da8eb31204b6148bfda63035c17,296,True
