left_split,right_split,left_article_id,right_article_id,similarity,overlap_type,left_label,right_label,left_sample_method,right_sample_method,left_source_path,right_source_path,left_row_number,right_row_number
active_train,r5b_hard_case_diagnostic,705,705,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,176,21
active_train,r5b_hard_case_diagnostic,705,705,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,176,21
active_train,r5b_hard_case_diagnostic,495,495,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,177,109
active_train,r5b_hard_case_diagnostic,495,495,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,177,109
active_train,r5b_hard_case_diagnostic,495,495,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,177,109
active_train,r5b_hard_case_diagnostic,324,324,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,192,69
active_train,r5b_hard_case_diagnostic,324,324,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,192,69
active_train,r5b_hard_case_diagnostic,324,324,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,192,69
active_train,r5b_hard_case_diagnostic,1038,1038,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,197,101
active_train,r5b_hard_case_diagnostic,1038,1038,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,197,101
active_train,r5b_hard_case_diagnostic,1038,1038,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,197,101
active_train,r5b_hard_case_diagnostic,1822,1822,1.0,article_id,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,200,67
active_train,r5b_hard_case_diagnostic,1822,1822,1.0,normalized_title,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,200,67
active_train,r5b_hard_case_diagnostic,1822,1822,1.0,normalized_text,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,200,67
active_train,r5b_hard_case_diagnostic,395,395,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,202,57
active_train,r5b_hard_case_diagnostic,395,395,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,202,57
active_train,r5b_hard_case_diagnostic,395,395,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,202,57
active_train,r5b_hard_case_diagnostic,1290,1290,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,203,53
active_train,r5b_hard_case_diagnostic,1290,1290,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,203,53
active_train,r5b_hard_case_diagnostic,1290,1290,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,203,53
active_train,r5b_hard_case_diagnostic,367,367,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,211,93
active_train,r5b_hard_case_diagnostic,367,367,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,211,93
active_train,r5b_hard_case_diagnostic,367,367,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,211,93
active_train,r5b_hard_case_diagnostic,935,935,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,218,147
active_train,r5b_hard_case_diagnostic,935,935,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,218,147
active_train,r5b_hard_case_diagnostic,935,935,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,218,147
active_train,r5b_hard_case_diagnostic,727,727,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,220,41
active_train,r5b_hard_case_diagnostic,727,727,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,220,41
active_train,r5b_hard_case_diagnostic,727,727,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,220,41
active_train,r5b_hard_case_diagnostic,1218,1218,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,222,111
active_train,r5b_hard_case_diagnostic,1218,1218,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,222,111
active_train,r5b_hard_case_diagnostic,1218,1218,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,222,111
active_train,r5b_hard_case_diagnostic,855,855,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,235,54
active_train,r5b_hard_case_diagnostic,855,855,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,235,54
active_train,r5b_hard_case_diagnostic,855,855,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,235,54
active_train,r5b_hard_case_diagnostic,1709,1088,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,243,81
active_train,r5b_hard_case_diagnostic,1709,1088,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,243,81
active_train,r5b_hard_case_diagnostic,1807,1807,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,248,12
active_train,r5b_hard_case_diagnostic,1807,1807,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,248,12
active_train,r5b_hard_case_diagnostic,1807,1807,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,248,12
active_train,r5b_hard_case_diagnostic,107,107,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,258,114
active_train,r5b_hard_case_diagnostic,107,107,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,258,114
active_train,r5b_hard_case_diagnostic,107,107,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,258,114
active_train,r5b_hard_case_diagnostic,478,478,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,262,123
active_train,r5b_hard_case_diagnostic,478,478,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,262,123
active_train,r5b_hard_case_diagnostic,478,478,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,262,123
active_train,r5b_hard_case_diagnostic,1394,1394,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,266,143
active_train,r5b_hard_case_diagnostic,1394,1394,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,266,143
active_train,r5b_hard_case_diagnostic,1394,1394,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,266,143
active_train,r5b_hard_case_diagnostic,1835,1835,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,274,46
active_train,r5b_hard_case_diagnostic,1835,1835,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,274,46
active_train,r5b_hard_case_diagnostic,1835,1835,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,274,46
active_train,r5b_hard_case_diagnostic,1323,1323,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,278,43
active_train,r5b_hard_case_diagnostic,1323,1323,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,278,43
active_train,r5b_hard_case_diagnostic,1323,1323,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,278,43
active_train,r5b_hard_case_diagnostic,1896,1896,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,280,82
active_train,r5b_hard_case_diagnostic,1896,1896,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,280,82
active_train,r5b_hard_case_diagnostic,1896,1896,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,280,82
active_train,r5b_hard_case_diagnostic,504,504,1.0,article_id,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,281,152
active_train,r5b_hard_case_diagnostic,504,504,1.0,normalized_title,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,281,152
active_train,r5b_hard_case_diagnostic,504,504,1.0,normalized_text,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,281,152
active_train,r5b_hard_case_diagnostic,1117,1117,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,293,70
active_train,r5b_hard_case_diagnostic,1117,1117,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,293,70
active_train,r5b_hard_case_diagnostic,1117,1117,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,293,70
active_train,r5b_hard_case_diagnostic,1389,1389,1.0,article_id,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,295,14
active_train,r5b_hard_case_diagnostic,1389,1389,1.0,normalized_title,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,295,14
active_train,r5b_hard_case_diagnostic,1389,1389,1.0,normalized_text,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,295,14
active_train,r5b_hard_case_diagnostic,314,314,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,301,63
active_train,r5b_hard_case_diagnostic,314,314,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,301,63
active_train,r5b_hard_case_diagnostic,314,314,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,301,63
active_train,r5b_hard_case_diagnostic,1071,1071,1.0,article_id,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,303,121
active_train,r5b_hard_case_diagnostic,1071,1071,1.0,normalized_title,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,303,121
active_train,r5b_hard_case_diagnostic,1071,1071,1.0,normalized_text,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,303,121
active_train,r5b_hard_case_diagnostic,1026,1026,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,304,94
active_train,r5b_hard_case_diagnostic,1026,1026,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,304,94
active_train,r5b_hard_case_diagnostic,1026,1026,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,304,94
active_train,r5b_hard_case_diagnostic,854,854,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,313,126
active_train,r5b_hard_case_diagnostic,854,854,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,313,126
active_train,r5b_hard_case_diagnostic,854,854,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,313,126
active_train,r5b_hard_case_diagnostic,1195,1195,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,322,52
active_train,r5b_hard_case_diagnostic,1195,1195,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,322,52
active_train,r5b_hard_case_diagnostic,1195,1195,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,322,52
active_train,r5b_hard_case_diagnostic,1211,1211,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,326,32
active_train,r5b_hard_case_diagnostic,1211,1211,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,326,32
active_train,r5b_hard_case_diagnostic,1211,1211,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,326,32
active_train,r5b_hard_case_diagnostic,1382,1382,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,330,137
active_train,r5b_hard_case_diagnostic,1382,1382,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,330,137
active_train,r5b_hard_case_diagnostic,1382,1382,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,330,137
active_train,r5b_hard_case_diagnostic,609,609,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,333,88
active_train,r5b_hard_case_diagnostic,609,609,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,333,88
active_train,r5b_hard_case_diagnostic,609,609,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,333,88
active_train,r5b_hard_case_diagnostic,688,688,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,334,68
active_train,r5b_hard_case_diagnostic,688,688,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,334,68
active_train,r5b_hard_case_diagnostic,688,688,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,334,68
active_train,r5b_hard_case_diagnostic,1689,1689,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,344,25
active_train,r5b_hard_case_diagnostic,1689,1689,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,344,25
active_train,r5b_hard_case_diagnostic,1689,1689,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,344,25
active_train,r5b_hard_case_diagnostic,656,656,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,358,146
active_train,r5b_hard_case_diagnostic,656,656,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,358,146
active_train,r5b_hard_case_diagnostic,656,656,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,358,146
active_train,r5b_hard_case_diagnostic,1414,1414,1.0,article_id,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,386,13
active_train,r5b_hard_case_diagnostic,1414,1414,1.0,normalized_title,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,386,13
active_train,r5b_hard_case_diagnostic,1414,1414,1.0,normalized_text,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,386,13
active_train,r5b_hard_case_diagnostic,711,711,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,392,31
active_train,r5b_hard_case_diagnostic,711,711,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,392,31
active_train,r5b_hard_case_diagnostic,711,711,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,392,31
active_train,r5b_hard_case_diagnostic,1023,1023,1.0,article_id,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,393,87
active_train,r5b_hard_case_diagnostic,1023,1023,1.0,normalized_title,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,393,87
active_train,r5b_hard_case_diagnostic,1023,1023,1.0,normalized_text,negative,negative,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,393,87
active_train,r5b_hard_case_diagnostic,1546,1546,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,397,56
active_train,r5b_hard_case_diagnostic,1546,1546,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,397,56
active_train,r5b_hard_case_diagnostic,1546,1546,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,397,56
active_train,r5b_hard_case_diagnostic,401,401,1.0,article_id,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,398,120
active_train,r5b_hard_case_diagnostic,401,401,1.0,normalized_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,398,120
active_train,r5b_hard_case_diagnostic,401,401,1.0,normalized_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,398,120
active_train,r5b_hard_case_diagnostic,975,975,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,406,112
active_train,r5b_hard_case_diagnostic,975,975,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,406,112
active_train,r5b_hard_case_diagnostic,975,975,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,406,112
active_train,r5b_hard_case_diagnostic,1662,1662,1.0,article_id,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,408,86
active_train,r5b_hard_case_diagnostic,1662,1662,1.0,normalized_title,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,408,86
active_train,r5b_hard_case_diagnostic,1662,1662,1.0,normalized_text,positive,positive,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,408,86
