candidate_id,dataset_version,split,article_id,manual_label_id,label,group_id,sample_method,source,publication_timestamp,target_entity,exact_text_sha256,historical_exposure_status,conflict_status
candidate-b,sentiment-eval-candidate-v1,train,339,965,neutral,class_b0baf4552235fc1d,legacy_hard_case,google_news_rss,2026-05-02 22:00:12,GOTO,9fabbcd02ae943e4799055c869fe67fdf3a3b0747fb8d8fb71ebf54a930e37cd,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,340,879,positive,class_7392c7157e48e574,legacy_hard_case,rss_local,2026-05-05 18:09:27,BBRI,4cd61e277f51a0658dfe420adfe743fbc658af54c6c6859725d637050c5d508c,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,342,1153,neutral,class_551abe29d1f74ace,representative_random,business_site_search,2026-06-02 14:33:24,BBRI,7a5df3a00b2fcac43c518de9724c003d9caa78c0fd89b56319837b7eacad636f,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,343,148,neutral,class_394e9e4e1ec96c1b,legacy_hard_case,rss_local,2026-05-06 19:05:00,,88ece4e76dac315d0b05f0ea78c0dadbf9744c9395f3ee00b4d3524578a47f10,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,344,453,negative,class_4e0ec007d8764ee7,legacy_hard_case,gnews,2026-04-21 02:34:17,BBRI,b052b0f74754dcfecf04199b97f21f3672332bbb2501d506715cb17e5425cf51,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,346,1415,neutral,class_560d2c5c2818f5d8,representative_random,rss_local,2026-05-06 17:35:00,,a7ba436223513a40d80055a8f804248be3a544ce17dcd48c004c69312bcc8c9d,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,347,434,neutral,class_9cc43cdeede12b86,legacy_hard_case,rss_local,2026-05-05 07:05:00,,86a618bb5a7606c21315e619caad7626148b3471b63f4355c707df0bacccfe39,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,348,1819,neutral,class_7fef5c2ac32a0e5a,representative_random,ojk_rss,2026-05-07 00:00:00,,8e6ec9a669f1e458015c3d148559fa560a591cb90328d35116dcafa4d80658ac,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,349,274,neutral,class_5f5829f05eb52514,legacy_hard_case,rss_local,2026-05-06 19:10:00,,9bca4822bb89c8ed8173a8c270fc376da14ef23ea66af9cb4cf0a442e7e6bd3f,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,350,217,neutral,class_1ce846f35f72e303,legacy_hard_case,rss_local,2026-05-06 13:03:03,GOTO,a9d431c2aaa46843ee6d0ca595cb7de33414b60c85b01966298ea427e34c6953,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,351,1710,neutral,class_5ae28a71b86c9a41,representative_random,rss_local,2026-05-06 11:04:05,GOTO,34ffef70bef615225c53ba3bd8ee61b40888efe75226683fe5ecf88e5454ef7a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,353,1162,neutral,class_ac7f8fdf7478bce1,representative_random,rss_local,2026-05-07 08:00:05,GOTO,16cd8e722616d35db2d774f598fc597b1a1cc5318f86fbb49bf8c5609aed80f5,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,354,31,negative,class_11cd7c32b325b664,legacy_hard_case,rss_local,2026-05-04 09:51:55,GOTO,83ee08a2edd388bb792f597a090a433700b5ae8ac70fc2d2f76ff94c55684449,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,355,590,negative,class_7d46e04d46f4f761,legacy_hard_case,rss_local,2026-05-04 13:07:29,GOTO,f72cdd8f4c62ab20cdfcee6a7b45c546cec2c968583189d8477dcdcace7533de,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,357,1023,neutral,class_a4fcf2e736ce3ab5,representative_random,google_news_rss,2026-05-04 23:00:00,GOTO,f37b3e0deeb025c185e5441ded6747d40587e6d283220ac5f1abe11b641f60bc,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,358,713,neutral,class_b88e6206cc5274dc,legacy_hard_case,google_news_rss,2026-04-25 01:04:55,GOTO,685974ae7e86f8b2410985de9622665653963a08ce4b167a0830dadb0360b93b,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,360,308,negative,class_d31e239d1fe5509f,legacy_hard_case,google_news_rss,2026-03-11 07:00:00,GOTO,0fcf10f9b2bb55381b266c6eaaf58053ac5c77e5335c2011db2519774bf3c2fd,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,361,209,positive,class_8e4603b7ce7f8fd0,legacy_hard_case,google_news_rss,2026-05-06 18:47:00,GOTO,993e9bc735b606c4fa7b17c3218dd71c5e97577c0cf9beaa668035dcdb4c855a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,362,28,positive,class_c91e304834a17663,legacy_hard_case,google_news_rss,2026-04-28 07:00:00,GOTO,034bdaf6926f635af65924168e84093832df4f97c2d721410132718729fce50a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,363,1628,neutral,class_896eb2d8510b7026,representative_random,google_news_rss,2026-03-04 08:00:00,GOTO,b78e0808a288590728e8db8301bf06a616a35ad63a91fd07974a4ff88dad629f,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,365,170,positive,class_f01b0637a3d985c9,legacy_hard_case,business_site_search,2026-07-22 14:40:07,BUMI,ffec679ed8e0d04f25b24c04f1b9464438190bd33cfaf398585a7595ce56b801,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,366,3,positive,class_02e8956e1fabb0cd,legacy_hard_case,rss_local,2026-05-04 08:52:15,BUMI,4e45ed1f3ab6101598956cc3b5084abbff8f34d40800c24973555b9e044c2d50,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,367,46,positive,class_9e41ade7389c0de5,legacy_hard_case,google_news_rss,2026-04-28 09:49:03,BUMI,8a8eb7557d8fe2ae2264ba0d0c5e05e83b428eab38bc912b575d68267adeeec1,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,370,600,positive,class_653ed0104155ce03,legacy_hard_case,google_news_rss,2026-05-02 13:54:00,BUMI,2a5b0e568769814cbf6b373516ced1e651e21d8cab3357b69c3bcaa597905c4b,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,371,212,neutral,class_2ce47f58cbbf681e,legacy_hard_case,google_news_rss,2026-04-25 07:00:00,BUMI,fe293d152b07df7a66ef25470fe8731a44c1928753245d813769706478d42cb0,multiple_previous_test_sets,none
candidate-b,sentiment-eval-candidate-v1,train,372,281,neutral,class_f8703c62177d51d2,legacy_hard_case,google_news_rss,2026-04-30 16:03:00,BUMI,ffb99146aa123d6c36c6668d7b697d76eb229828e0076dc16f3ad23b7f6387d1,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,373,886,positive,class_8729428de46a1885,legacy_hard_case,google_news_rss,2026-04-23 17:57:21,BUMI,a7bd71d9bea2e1d99c8ed46280a6e3db4e07b0ef1d9ef9e6faf88cd95cb49f19,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,374,177,positive,class_d9c2c811739bc44d,legacy_hard_case,google_news_rss,2026-04-23 08:08:30,DEWA,78ae67a5f851103bf0aec2c3f0622d67d24e666f74b585188b5f84ab7a1dd3b0,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,375,1368,neutral,class_b619298fd3342dcb,representative_random,google_news_rss,2026-04-28 07:00:00,DEWA,6c142774ec2e7501c7a02135652c648eb40b868ad7234c1f33124f55e14ef09a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,376,700,neutral,class_7948b050356924e7,legacy_hard_case,google_news_rss,2026-05-07 07:00:00,DEWA,d398f1a5a5a645f3818120a0188d76aa13b0e8b2b034d32cf63d14c8a1f31ef8,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,377,334,neutral,class_ee40e46b974137df,legacy_hard_case,google_news_rss,2026-04-27 07:00:00,DEWA,3ae5bb0fd0a97dc34f8bf278ce171d20541f1ee3b49af92f5c583c2a50cc933a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,378,644,neutral,class_91555f5f1df8c782,legacy_hard_case,rss_local,2026-05-07 09:20:07,,65d6812eb46bf57ceaf2b2938cd97f24a5906a8a0806f18d9c81f145cb736e5a,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,379,883,positive,class_9e33840659fa9530,legacy_hard_case,google_news_rss,2026-05-02 01:29:00,DEWA,8cbc36ff0419166d137cc28f8ed327e14017a0c991edbb9969337f5df16b7c6b,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,380,572,neutral,class_3289ae4b96ef1ab6,legacy_hard_case,rss_local,2026-05-07 08:45:03,,d6e377305d30cdb48c957356c64a485369065ed22f0ab69e5aa023ced36d2a9b,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,381,1208,neutral,class_b7abec7d116d3d52,representative_random,rss_local,2026-05-07 06:55:00,,e9cf7f395fa83e89089721a04001d95a5646998d82563c0774fc740c23799501,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,383,1115,neutral,class_157b62b4c6e67453,representative_random,rss_local,2026-05-07 11:15:35,,31bde45905b0c4d0415fb6a8dcd1b50de38da7a1aaf348c43d88395a91cbbdca,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,384,1075,neutral,class_d0dd317cf454cc41,representative_random,ojk_rss,2026-05-07 00:00:00,,5eae2e592557aba2889be2dd859c1f3b585158de6a2f26f5ccec2d7eec252981,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,387,178,neutral,class_f4340e48b1f3fa9d,legacy_hard_case,google_news_rss,2026-05-08 01:32:54,BBCA,1b68899cc7054d10b101fbec63b7fef4bdd204a1a4504232ee51c112ba93768e,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,389,1424,positive,class_90d892c42ae477fd,representative_random,google_news_rss,2026-04-14 07:00:00,BBCA,b89d9ddfb2ed39140649682cabbff8ee063decfae529f3865e7c9a12a6431106,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,390,393,positive,class_657bea87fe82b736,legacy_hard_case,google_news_rss,2026-04-09 07:00:00,BBCA,cc12a29839c063560f70a543af182d0b3d7bfc0daaf0c73322d78cce53a44aee,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,391,1514,neutral,class_43f7d074f2008518,representative_random,google_news_rss,2026-04-06 07:00:00,BBCA,ba0869d2bed706f113f35426916852efa0340b3b712023a70604797580a6eb1a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,392,86,positive,class_9faeaeddbd2f7615,legacy_hard_case,google_news_rss,2026-04-29 09:49:00,BBCA,d7359cc424d6fa2d40c37267a9f4c938d423ccd3c909a1d20746e71f030616db,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,393,574,negative,class_0495f362ae2cf836,legacy_hard_case,google_news_rss,2026-04-27 11:37:49,BBRI,86186de95a68ab9f99b0c3aa022fe48e75a43362a52878048743dac927386475,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,394,1538,neutral,class_2993c87a497f527f,representative_random,google_news_rss,2026-04-23 11:41:33,BBCA,20c2ac171edf2621d966e509fb7d59b0a331752f381e5902ea0478cd743f65be,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,395,225,neutral,class_9ff5788865e52255,legacy_hard_case,google_news_rss,2026-04-19 07:00:00,BBCA,994db2d3ad1e65b39124208e86598fb48d06e8e778236d125af3d7a9cd6c99cd,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,396,59,positive,class_aa8e2e97e5a3662a,legacy_hard_case,google_news_rss,2026-04-08 07:00:00,BBCA,1092ad8d951197c84ce2f861d02d2d2ddfdb50810d9bc5cf3ca7fd48b0800a72,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,398,245,negative,class_f9dcf62f1987f9eb,legacy_hard_case,google_news_rss,2026-04-30 07:00:00,BBCA,b320084b2da60aca6e4fe1eeb55be6c904511b6c0b4c0227d9d4f9b03d2071dd,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,400,1443,neutral,class_ad8da4db19c3ad1c,representative_random,google_news_rss,2026-05-05 14:22:53,BBCA,cc44e1d78e2b250c2c4fe05959dc4abc2f67b8f245e928e1acaaf54c9b56dd10,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,401,793,neutral,class_1b37601fe2c9977f,legacy_hard_case,google_news_rss,2026-05-08 02:07:20,BBRI,4addc70c4d315f20273937a138c4ca54a1f895233e4f5de713282e91cdce6770,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,402,715,neutral,class_983ad6ef1e1577c1,legacy_hard_case,google_news_rss,2026-05-04 23:23:31,BBRI,511d6f1d87efa18b47782a6339407754fd2a6dcacba70044634593bec5091cb9,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,403,727,positive,class_decf84eaf8354513,legacy_hard_case,google_news_rss,2026-04-20 07:00:00,BBRI,6048d8b02e1c57037aa7ee5d04575cc8319553d9220c56e526fee21f00a62be7,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,404,1880,neutral,class_8b6a590b32925264,representative_random,google_news_rss,2026-04-18 07:00:00,BBRI,7c5560f3b76238444fbfcf7d95149040cfbcce20d9f0ddbd8cd16182dc1a72fb,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,405,976,positive,class_ea874d36ca9dbe6b,legacy_hard_case,google_news_rss,2026-04-15 07:00:00,BBRI,308ff652dca55abf9802e2861ced143d06eb27338084766627fbb44fe5c55700,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,406,964,neutral,class_22bf196834b92c28,legacy_hard_case,google_news_rss,2026-05-03 00:31:52,BBRI,aad80494a68c10d20b7852a5e820fe9a674732cb884b4276d6cd9c8848b0622a,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,407,249,negative,class_ed117087aa15cd84,legacy_hard_case,google_news_rss,2026-04-23 11:41:33,BBRI,26f571496fd2f153a1faf26a104e2c70616f9493fb0ae8fe950dd8cbbd09c3e9,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,408,1539,neutral,class_ca8fbeb89a5619de,representative_random,rss_local,2026-05-07 21:20:00,,adfeed2dda4a995186269d1cd596602d346de9c558881fe1d1928fb6cf81c496,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,409,121,positive,class_ab138253b40da6c8,legacy_hard_case,google_news_rss,2026-04-13 07:00:00,BBRI,b8d1d28f231839b4dddf94c615d6cfde1d348e2bd72aeb972145d03fe7171598,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,410,589,neutral,class_0e00cda20de377c1,legacy_hard_case,google_news_rss,2026-04-10 07:00:00,BBRI,06631d2a455518fb8aac872ce94ae07021f9925d621a9145a0270bec5db2af1a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,411,199,neutral,class_4a487cd271ae755b,legacy_hard_case,gnews,2026-05-07 06:28:30,BBRI,0a216525b8540817a404324c8033d34f65a0c19c146094ec4c3af0977671d05b,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,412,1474,neutral,class_89721f7af6dea2e0,representative_random,google_news_rss,2026-05-01 02:42:00,BBRI,7f7d711bedb59ce09f72f064846ea5df3a4ed24bc51d89062787e7dc3dd0dd5e,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,413,1500,neutral,class_c596cc1edeff2ed8,representative_random,google_news_rss,2026-04-28 01:22:05,BBRI,f777286be2d896d794b3578ee230d388b2a43244eb4bab6ba9d92990187bebdb,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,414,112,positive,class_b0baa8a9959500e0,legacy_hard_case,google_news_rss,2026-04-16 07:00:00,BBRI,5340920bcfb7ff409546607f8e04cbddadfd0071d3d76dac92563bb12fdbe56c,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,415,428,positive,class_85ad26f933b6c831,legacy_hard_case,google_news_rss,2026-04-09 07:00:00,BBRI,c1f38fa0228d16e061246beac37ed9174504df5cb125839317795143c9f95e4b,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,416,960,neutral,class_81362c7cccdeda74,legacy_hard_case,google_news_rss,2026-05-06 09:56:05,ADRO,552c6b45199ec6ad0ca3e6d20c99671e26c6019678b74d9b913e67c080bb81e2,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,418,737,positive,class_04ff428bb7864114,legacy_hard_case,google_news_rss,2026-04-17 07:00:00,ADRO,faf3f35dc21c760a6d01374d200dbd20727dd2dcf37cab12e29dd215b5cb971b,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,419,1797,neutral,class_7e68c259d2ba8012,representative_random,google_news_rss,2026-04-01 07:00:00,ADRO,21cc40178562f7943079a51dbc8864c45c5e3975f26c99af2de61127c0d9e027,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,420,119,positive,class_b183e720265211ef,legacy_hard_case,google_news_rss,2026-05-08 03:03:19,ADRO,416bc4aa1288c9d2423463fd2d91c780526ab8444a47fac3c60826a606fbf779,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,421,549,neutral,class_e8814aa38dbd7b43,legacy_hard_case,google_news_rss,2026-04-20 07:00:00,ADRO,0913af5960a3b8ca0f40947ee8e804af91e1cd14fba63f773731b282394bc05c,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,422,733,neutral,class_0b32e6d712f38543,legacy_hard_case,google_news_rss,2026-04-19 07:00:00,ADRO,0ea352d853f17609f59800a5a9d99a438073955cbcf7d460cf2100c50a5c237a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,424,1129,neutral,class_c25c32893e59aa11,representative_random,google_news_rss,2026-04-01 07:00:00,BUMI,c7d20f75c7fc1ff27052da5ca76cf2c06baf428e0b8c333b1cf7819036b62f1a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,425,820,positive,class_196ec37eaed2fe96,legacy_hard_case,google_news_rss,2026-04-30 15:00:00,BUMI,517e3f2c9de0318a2ea09c512b235ef322e0cf081e0dc50d0c8705fbf2f6186e,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,426,794,positive,class_140d17cf714dfc77,legacy_hard_case,google_news_rss,2026-03-30 07:31:05,BUMI,2b637a3bb5a7e8dd9dce9c30612d65d668b9a9c52ddf8da0e3f3e80f4145fd04,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,427,568,neutral,class_e1f57ef5098bb3d7,legacy_hard_case,google_news_rss,2026-04-08 07:00:00,BUMI,86ead68479eaac7a504bbe2696ba05bffd305e32902b4d7a0b0b70e8989ddf09,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,429,972,positive,class_4d84866d58fe3fac,legacy_hard_case,google_news_rss,2026-04-27 07:00:00,BUMI,2b6d3703c7ee9c88199ccae90b6dce42aea6396ae9fb6796e7314aac18773d54,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,430,826,positive,class_c614208cf904c107,legacy_hard_case,google_news_rss,2026-04-07 07:00:00,BUMI,36acd9fb83aa520ff2d10aaf528928f067a75bd152cb50a0a6fa46da6f3b3e5e,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,431,1635,neutral,class_d116712db4a52dcf,representative_random,google_news_rss,2026-04-01 07:00:00,DEWA,dfd3cfba228aad30ccf1b69a3c6194b40a0b153fbbd4f08aabd424d23432134d,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,432,1557,neutral,class_2e03738db12dbb2c,representative_random,google_news_rss,2026-05-08 00:01:12,DEWA,54f0ad2138bf8f64d8838711ab4357f64304037dcd99b842ce15fa949f152b8f,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,433,537,positive,class_29b55dc6e625fe7c,legacy_hard_case,google_news_rss,2026-03-26 23:37:35,DEWA,e2501a69286ffee604bd4f5970f78fcc1e98b9422afdeba7245a8d18f5bf237f,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,434,1361,neutral,class_c518109cc4349e52,representative_random,google_news_rss,2026-03-06 08:00:00,DEWA,e9cd5ed286a6bc90c25aa5934e61323d89c402c556fb63cfb3d1f4487e009067,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,436,367,positive,class_994eb3f6f5965742,legacy_hard_case,google_news_rss,2026-03-27 07:00:00,DEWA,4721a47cfcecc23df7f90949964c724043aa347d8a32624d3925fb0f43985a01,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,437,261,positive,class_a70dd1e8c74133e9,legacy_hard_case,rss_local,2026-05-07 17:17:01,,3230b5627b5626b9a70a1d883cbb4e39859a101abf681ddf78750bf23ff6c83f,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,438,1501,neutral,class_942298659ed5b681,representative_random,rss_local,2026-05-06 09:10:49,,3202cfbfbe0ee0bf3e2c8ee0e58405173faf25dc7d719784869c94661792b909,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,441,1412,neutral,class_29272e763c9dadf0,representative_random,rss_local,2026-05-07 17:47:33,,c45883dc23f261346ac47c5ea36bfa938f8310ba013f2ac8ef7fb066292833df,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,442,561,positive,class_0dc5ff80087e24f2,legacy_hard_case,google_news_rss,2026-05-04 02:42:00,DEWA,95a08aa424371cdde0ab70690d2f421be39a868636b222ddf8d664cdfcf2b787,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,443,1071,neutral,class_3ebe7160a66dc8bf,representative_random,business_site_search,2026-05-08 14:35:28,TLKM,54574cb16b2e69d72c16ee4000368526355a41aa471619c162c6040e12010162,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,445,1143,positive,class_320aa3ee2381c5f0,representative_random,rss_local,2026-05-06 06:35:00,TLKM,0ce7cbe471c36a41e2c7eccfe5796152036aa647ffafca8bfb202c617f0a2279,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,446,719,neutral,class_8a127c0fb31a49e6,legacy_hard_case,rss_local,2026-05-07 16:05:07,TLKM,d1ff8d32159baa88c9ae5a7332e1db2eafdd72f66afe873fd9cd3790a58c0cbf,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,447,1679,neutral,class_c5e6ce3d1a9d1824,representative_random,rss_local,2026-05-05 21:25:29,TLKM,bbd64aa5ef30ffdecece074f59c297a6ddf7ed8ce4bbebc56c6961b49bea5478,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,448,179,positive,class_baeb142a7a6a17b9,legacy_hard_case,google_news_rss,2026-05-01 12:17:24,TLKM,df05dc1f26dadbf486866baf74f4aa5ce81be35cdbec1d24e3906c5a118cbd6e,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,449,778,neutral,class_d347a01def751ef9,legacy_hard_case,google_news_rss,2026-04-27 09:56:06,TLKM,db5c117b623fc4e5dd66bedfa07a495b41298b791ac3efc7b6f45084d262f87a,active_test_148,none
candidate-b,sentiment-eval-candidate-v1,train,451,1771,neutral,class_79e2ea09a56fe6c4,representative_random,google_news_rss,2026-04-14 07:00:00,TLKM,249a1d39fa31f5c39cf1f84a31e6f6ace2f095af8d4e1fb99049fb81805b97ea,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,453,1566,neutral,class_899ca08505329b60,representative_random,rss_local,2026-05-06 14:00:49,TLKM,bd4951ea7c51f9c872dfa5340b7177b7978aa7477ee738ca966448d6b14609b5,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,454,1826,negative,class_8a09014e0d4c22fa,representative_random,business_site_search,2026-05-07 12:09:00,TLKM,76ccaca2b8d90fbccc8f9948d023e54fbf6ceaed5cc9586b4658223bcdc68ff1,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,456,661,neutral,class_1849c292786f1005,legacy_hard_case,google_news_rss,2026-05-02 07:00:00,TLKM,9d0ff616a576585b708a55fddb10826646e6487a140cf6f5e89de35e5425c56a,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,458,878,positive,class_cd6c50f843799285,legacy_hard_case,google_news_rss,2026-04-29 07:00:00,TLKM,95ecf9f424b01c0b1f6b6deaf77a93faae105ab6ebb7d075dac5c9a2eb96f1df,r5b_153,none
candidate-b,sentiment-eval-candidate-v1,train,459,1417,neutral,class_38db0bfd27376a1a,representative_random,google_news_rss,2026-05-08 03:31:22,TLKM,fb51324d9505506faded5fbd24a5f835cd7e0effa71c77d0ca1cb7dfff31a4ab,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,460,1666,neutral,class_0b82687e0f9ba20e,representative_random,google_news_rss,2026-05-06 12:35:44,TLKM,e5a4b65fbe3d3ddf2739a75c29723a5215c1f7bcee573f5b4d8c25265a8fbb73,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,461,1589,neutral,class_932b5d16515c377d,representative_random,google_news_rss,2026-05-05 12:25:57,TLKM,cafa4f6c3dc3b8c7a0c9dc22e3aa9a4ee5df01795aedffddccf8b3352c05f750,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,462,1286,positive,class_f579da7757530dfa,representative_random,google_news_rss,2026-07-16 07:00:00,GOTO,2f54813c3be06ffebea8fbc3570db0b2c9ebab26b85098ead857613d181af62f,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,463,146,neutral,class_aee8ee3936cf40e0,legacy_hard_case,rss_local,2026-05-07 17:40:00,,52e35f07361ffd9b4f97025e6a0cc43a3c253e4182a647df53e13d9a4d006087,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,465,971,neutral,class_c4ee325ca5442e7d,legacy_hard_case,google_news_rss,2026-04-29 08:56:49,GOTO,e454df6a07321cee7175ee0a80271c36fccb79eec5c30e7b687963ff5c2ed3e9,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,466,612,neutral,class_a470a6dc8cd365dc,legacy_hard_case,google_news_rss,2026-05-08 04:15:28,GOTO,b0f8a33ac571e4ff3f795f78e202c9e8ce3b268b206c45627008a3934d08f581,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,468,979,neutral,class_842aeca6fade14b2,legacy_hard_case,google_news_rss,2026-03-30 07:00:00,GOTO,19bd2d3dd4045827e4557e1b5facb1ab9d07a43fd7cd50c3400bec4baaceed2c,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,472,1570,neutral,class_b8eab666fb209d17,representative_random,google_news_rss,2026-05-05 13:52:43,INDF,f62cd2b82de43cbefe8a9d7ce647daa2435994e9fe689431cb327236eeab135d,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,473,1324,neutral,class_ecbfeb1bd47e16c6,representative_random,rss_local,2026-05-08 09:50:15,,936166aa345b82ca2a5270083a2e1a5b8e742828da566e8dc1a5742723bae3ff,no_known_test_exposure,none
candidate-b,sentiment-eval-candidate-v1,train,474,88,positive,class_d2e366765e7fac1f,legacy_hard_case,google_news_rss,2026-05-02 09:34:11,INDF,131828b0b925e2c271012fb4a1b2a4eabc4c5ad1ab6169d830fbe0e1530f6b1f,r5b_153,none
